Cli,10,0.78,0.3487903225806452
Cli,11,1.0,1.0
Cli,12,0.5768789443488239,0.4320890377228405
Cli,13,0.48663101604278075,0.5008912655971479
Cli,15,0.8000174276751482,0.37176965036215687
Cli,17,0.5844155844155844,0.5430988894764675
Cli,18,0.5671497584541063,0.5987933634992458
Cli,19,1.0,0.3794466403162055
Cli,1,0.5180124223602485,0.4816518023039762
Cli,20,0.8624338624338624,0.22322775263951736
Cli,22,0.4889663182346109,0.5036734693877551
Cli,23,0.5147058823529411,0.5555555555555556
Cli,26,0.4966101694915254,0.49230769230769234
Cli,27,0.6503155479059094,0.45171717171717174
Cli,28,0.4666666666666667,1.0
Cli,2,0.8967532467532467,0.5604909409701929
Cli,30,0.6736465781409602,0.29744902984339605
Cli,31,0.5516908212560386,0.49176470588235294
Cli,32,0.5447154471544715,0.4603921568627451
Cli,33,0.5751222921034241,0.42658730158730157
Cli,34,0.5043478260869565,0.47692307692307695
Cli,35,0.8336134453781513,0.40380549682875266
Cli,36,1.0,0.2917601058018515
Cli,38,0.6919540229885057,0.3178294573643411
Cli,39,0.5263644773358002,0.4746008708272859
Cli,3,0.6221322537112011,0.5790934320074006
Cli,40,1.0,0.47435897435897434
Cli,4,0.7292307692307692,0.29292929292929293
Cli,5,1.0,0.6430583501006036
Cli,8,1.0,1.0
Cli,9,0.7624831309041835,0.27223230490018147
Closure,100,0.6097266492804018,0.5031214399635452
Closure,101,1.0,0.4852941176470588
Closure,102,0.5907258064516129,0.47593582887700536
Closure,103,0.778169014084507,0.6670471841704718
Closure,104,0.8105263157894737,0.4789473684210526
Closure,105,0.871264367816092,0.6754032258064516
Closure,106,0.6931818181818182,0.4116059379217274
Closure,107,0.5156695156695157,0.6410256410256411
Closure,108,0.6666666666666666,0.52
Closure,109,0.5476190476190477,0.4802955665024631
Closure,10,0.9555555555555556,0.5604472396925227
Closure,110,0.520632133450395,0.4627594627594628
Closure,111,0.5238095238095238,0.42857142857142855
Closure,112,0.7369959088252483,0.6040386303775241
Closure,113,0.8011695906432749,0.5380952380952381
Closure,114,0.5466666666666666,0.47293447293447294
Closure,115,0.34679405101940314,0.7385923476617855
Closure,116,0.3385206342952822,0.7038183694530443
Closure,117,0.4996078431372549,0.3629807692307692
Closure,118,0.776595744680851,0.475974025974026
Closure,119,0.8947368421052632,0.5190476190476191
Closure,11,0.753968253968254,0.49527665317139
Closure,120,0.3076923076923077,0.2578947368421053
Closure,121,0.6153846153846154,0.572617946345976
Closure,122,0.8295454545454546,0.8295454545454546
Closure,124,0.4725274725274725,0.6373626373626373
Closure,125,0.819047619047619,0.6233766233766234
Closure,126,0.5483870967741935,0.445578231292517
Closure,127,0.5617691154422788,0.5092286501377411
Closure,129,0.7628458498023716,0.6442687747035574
Closure,12,0.5739957716701902,0.5050505050505051
Closure,130,1.0,1.0
Closure,131,0.6181818181818182,0.4853801169590643
Closure,132,1.0,0.7661290322580645
Closure,133,0.5844155844155844,0.5454545454545454
Closure,134,0.6237949111366833,0.5423211708925995
Closure,135,0.8955276381909548,0.5344055640078244
Closure,136,0.5276624109111419,0.44385137051649004
Closure,137,0.5342418492323616,0.4786743993371997
Closure,138,0.5036513138979932,0.49809049398090494
Closure,139,0.5400895400895401,0.6642452178817672
Closure,13,0.6908552388004443,0.7684210526315789
Closure,140,0.6267139398529024,0.5649823936192779
Closure,141,0.7851740949748551,0.5025716018118914
Closure,142,0.5227623348573672,0.7678642714570858
Closure,143,0.7620253164556962,0.49538077403245945
Closure,144,0.7231924220285182,0.5699284112471968
Closure,145,0.6081030619865572,0.5084249084249084
Closure,147,0.4967741935483871,0.5353676256902064
Closure,148,0.498886827458256,0.5066835379273537
Closure,149,0.7215496368038741,0.8655716376646609
Closure,14,0.8441558441558441,0.4743083003952569
Closure,150,0.8757584721610955,0.36512552735320564
Closure,151,0.8693284936479129,0.49183303085299457
Closure,152,0.5067307692307692,0.5555555555555556
Closure,153,0.6985871271585558,0.6041295370571614
Closure,154,0.4989010989010989,0.4965355255431591
Closure,155,0.7724710137219445,0.4947319536760224
Closure,156,0.5306850012732366,0.5080974842767295
Closure,157,0.46484923585295335,0.6915093682524204
Closure,158,0.5821849782743638,0.5235383612258204
Closure,159,0.5879120879120879,0.5333333333333333
Closure,15,0.6153846153846154,0.717948717948718
Closure,160,0.6666952544311034,0.4253746440298159
Closure,161,0.8508687258687259,0.9104250559284116
Closure,162,0.5503875968992248,0.5103226283853781
Closure,163,0.5287128712871287,0.4922032193158954
Closure,164,0.652182599140945,0.5483234714003945
Closure,165,0.5035118525021949,0.4778681120144535
Closure,166,0.5592497868712702,0.4984649122807018
Closure,167,0.7400157232704403,0.49019607843137253
Closure,168,0.7608166719559928,0.5601323407775021
Closure,169,0.629181037940162,0.44026102060936106
Closure,16,0.637012987012987,0.45706214689265534
Closure,170,0.4965626652564781,0.6057945566286216
Closure,171,0.5032144944476914,0.494824016563147
Closure,172,0.7541528239202658,0.4269387755102041
Closure,173,0.5915789473684211,0.48231093800714053
Closure,174,0.5296037296037296,0.5046052631578948
Closure,175,0.3470767888307155,0.6757105943152455
Closure,176,0.7275933000293858,0.5112201963534362
Closure,17,0.6866096866096866,0.3951612903225806
Closure,18,0.8405797101449275,0.33251231527093594
Closure,19,0.6727272727272727,0.3619047619047619
Closure,1,0.4601889338731444,0.5843454790823212
Closure,20,0.5151515151515151,0.5909090909090909
Closure,21,0.4939759036144578,0.5333965587318792
Closure,22,0.4998530708198648,0.5035405192761605
Closure,23,0.5087719298245614,0.4942528735632184
Closure,24,0.5121951219512195,0.4814207650273224
Closure,25,0.7915966386554621,0.46282051282051284
Closure,26,0.8699788583509513,0.8308668076109936
Closure,27,0.8902165795369679,0.5815552812555105
Closure,28,0.7804878048780488,0.4919191919191919
Closure,29,0.787147634973722,0.5201754385964912
Closure,2,0.5362318840579711,0.4621212121212121
Closure,30,0.8173913043478261,0.557758031442242
Closure,31,0.8833333333333333,0.7666666666666667
Closure,32,0.5528455284552846,0.48906272635086195
Closure,33,0.8911465892597968,0.7966457023060797
Closure,34,0.9512345679012346,0.5345679012345679
Closure,35,0.6579032781564427,0.5141873278236915
Closure,36,0.838655462184874,0.5563025210084034
Closure,37,0.7895902547065338,0.34273182957393483
Closure,38,0.8181818181818182,0.4909090909090909
Closure,39,0.6507936507936508,0.6086021505376344
Closure,3,0.7544642857142857,0.5526777875329236
Closure,40,0.8234610917537747,0.4956521739130435
Closure,41,0.7035294117647058,0.488135593220339
Closure,42,0.7628458498023716,0.6442687747035574
Closure,43,0.6446846846846847,0.4613445378151261
Closure,44,0.4696969696969697,0.45454545454545453
Closure,45,0.6553030303030303,0.5686274509803921
Closure,46,0.7299006323396567,0.39226091763405196
Closure,47,0.6095360824742269,0.46764946764946763
Closure,48,0.8100407055630936,0.5514485514485514
Closure,49,0.6393340152290033,0.7942813159838155
Closure,4,0.8891730605285593,0.49648033126293994
Closure,50,0.7075630252100841,0.5647840531561462
Closure,51,0.4666666666666667,0.5333333333333333
Closure,53,0.6955602536997886,0.4284037558685446
Closure,54,0.5024398745207389,0.4973392461197339
Closure,55,0.5195402298850574,0.46975806451612906
Closure,56,0.6036036036036037,0.4093072448439979
Closure,57,0.6086956521739131,0.42298850574712643
Closure,58,0.5151515151515151,0.5380116959064327
Closure,59,0.5,0.7777777777777778
Closure,5,0.5087719298245614,0.5368421052631579
Closure,60,0.6324056213833011,0.6990906585836318
Closure,61,0.4878048780487805,0.5416666666666666
Closure,62,0.7532467532467533,0.36551724137931035
Closure,64,0.7292307692307692,0.6307692307692307
Closure,66,0.8461538461538461,0.3904761904761905
Closure,67,0.9389155799588195,0.5708740878745536
Closure,68,0.6,0.6
Closure,69,0.6229508196721312,0.4095238095238095
Closure,6,0.7423076923076923,0.5035226211696799
Closure,70,0.20899854862119013,0.5515151515151515
Closure,71,0.48188405797101447,0.5688405797101449
Closure,72,0.6446324695928081,0.613664596273292
Closure,74,0.7286226318484383,0.6701388888888888
Closure,75,0.68,0.5098522167487685
Closure,76,0.5081967213114754,0.5039333794147658
Closure,78,0.4666666666666667,0.4666666666666667
Closure,79,0.7301960784313726,0.45454545454545453
Closure,7,0.7584313725490196,0.4593613933236575
Closure,80,0.6666666666666666,0.6666666666666666
Closure,81,0.7588099571038607,0.4858482292347679
Closure,82,0.6176470588235294,0.2210144927536232
Closure,83,0.92,0.6666666666666666
Closure,84,0.5518427518427519,0.5149206349206349
Closure,85,0.6654929577464789,0.492951819903219
Closure,86,0.4640035118525022,0.5757229832572298
Closure,87,0.4883720930232558,0.5313131313131313
Closure,88,0.6182468694096601,0.43355570891802775
Closure,89,0.9294739935351161,0.48986568986568985
Closure,8,0.5,0.477124183006536
Closure,90,0.6369770580296896,0.5128205128205128
