Cli,10,0.78,0.3487903225806452,1.0
Cli,11,1.0,1.0,1.0
Cli,12,0.5768789443488239,0.4320890377228405,0.5768789443488239
Cli,13,0.48663101604278075,0.5008912655971479,0.5008912655971479
Cli,14,0.857838364167478,0.8364167478091529,0.8364167478091529
Cli,15,0.8000174276751482,0.37176965036215687,0.7699546880446149
Cli,16,0.7218934911242604,0.7299239222316145,0.7299239222316145
Cli,17,0.5844155844155844,0.5430988894764675,0.5844155844155844
Cli,18,0.5671497584541063,0.5987933634992458,0.5671497584541063
Cli,19,1.0,0.3794466403162055,1.0
Cli,1,0.5180124223602485,0.4816518023039762,0.5206521739130435
Cli,20,0.8624338624338624,0.22322775263951736,0.8624338624338624
Cli,21,0.5180124223602485,0.5110248447204969,0.5110248447204969
Cli,22,0.4889663182346109,0.5036734693877551,0.49825783972125437
Cli,23,0.5147058823529411,0.5555555555555556,1.0
Cli,24,1.0,0.9574468085106383,1.0
Cli,25,0.8575498575498576,1.0,1.0
Cli,26,0.4966101694915254,0.49230769230769234,0.4966101694915254
Cli,27,0.6503155479059094,0.45171717171717174,0.5768789443488239
Cli,28,0.4666666666666667,1.0,1.0
Cli,29,0.6373626373626373,0.5604395604395604,0.5604395604395604
Cli,2,0.8967532467532467,0.5604909409701929,0.9298701298701298
Cli,30,0.6736465781409602,0.29744902984339605,0.7640449438202247
Cli,31,0.5516908212560386,0.49176470588235294,0.48985507246376814
Cli,32,0.5447154471544715,0.4603921568627451,0.5447154471544715
Cli,33,0.5751222921034241,0.42658730158730157,0.5751222921034241
Cli,34,0.5043478260869565,0.47692307692307695,0.4975845410628019
Cli,35,0.8336134453781513,0.40380549682875266,0.6705882352941176
Cli,36,1.0,0.2917601058018515,0.9482999534233815
Cli,37,0.8635976129582268,0.4774774774774775,0.8635976129582268
Cli,38,0.6919540229885057,0.3178294573643411,0.8137931034482758
Cli,39,0.5263644773358002,0.4746008708272859,0.517113783533765
Cli,3,0.6221322537112011,0.5790934320074006,0.5033738191632928
Cli,40,1.0,0.47435897435897434,0.5909090909090909
Cli,4,0.7292307692307692,0.29292929292929293,0.9230769230769231
Cli,5,1.0,0.6430583501006036,1.0
Cli,7,1.0,1.0,1.0
Cli,8,1.0,1.0,1.0
Cli,9,0.7624831309041835,0.27223230490018147,1.0
Closure,100,0.6097266492804018,0.5031214399635452,0.49758524099294893
Closure,101,1.0,0.4852941176470588,0.5147058823529411
Closure,102,0.5907258064516129,0.47593582887700536,0.5826612903225806
Closure,103,0.778169014084507,0.6670471841704718,0.778169014084507
